id,question,options,answer
204,"(Purpose) To provide insight into the factors by which obesity in itself may directly lead to early arterial damage, we aimed to determine early sonographic markers of obesity-related vascular dysfunction in young obese males.
(Methods) Thirty-five young obese males and 23 age-matched healthy male volunteers were recruited into the study. Common carotid artery pulsatility index and resistance index were calculated from blood flow velocities curves obtained by pulsed Doppler ultrasonography.
(Results) The mean pulsatility index, resistance index, body mass index, waist circumference, systolic and diastolic blood pressure, homeostasis model assessment for insulin resistance, plasma fasting glucose, insulin, C-peptide, triglycerides, low-density lipoprotein cholesterol, and high-sensitivity C-reactive protein were statistically higher in obese subjects than in healthy controls.
Are increased carotid artery pulsatility and resistance indexes early signs of vascular abnormalities in young obese males?","[""No"", ""Maybe"", ""Yes""]",C
84,"Read this and answer the question
(Background) Older adults (OA) with advanced cancer (AC) undergoing phase I clinical trials (PICT) have poor prognosis. There are no studies which describe symptoms experienced by OA.
(Methods) Retrospective chart review of PICT participants>60 years. OA were compared by age (>65 vs 60-65) and by number of symptoms (>3 vs ≤3).
(Results) N = 56. Mean age = 67.09; 48.21% female. Median life-expectancy = 5 months (interquartile range = 2-9 months); 80.36% had pain; of those 64% without pain scale. Most did not have interdisciplinary professionals or hospice referrals. Older adults with>3 symptoms had more admissions (37.5% vs 14.29%; P = .0335), complications (46.43% vs 16.07%; P = .0026), and greater decline in functional status (24 participants>3 symptoms vs 8; P = .0173). There were no significant differences comparing OA by age.
Do symptoms matter when considering patients for phase I clinical trials?","[""No"", ""Maybe"", ""Yes""]",C
281,"Answer based on context:
(Background) In this prospective non randomized observational cohort study we have evaluated the influence of age on outcome of laparoscopic total fundoplication for GERD.
(Methods) Six hundred and twenty consecutive patients underwent total laparoscopic fundoplication for GERD. Five hundred and twenty-four patients were younger than 65 years (YG), and 96 patients were 65 years or older (EG). The following parameters were considered in the preoperative and postoperative evaluation: presence, duration, and severity of GERD symptoms, presence of a hiatal hernia, manometric and 24 hour pH-monitoring data, duration of operation, incidence of complications and length of hospital stay.
(Results) Elderly patients more often had atypical symptoms of GERD and at manometric evaluation had a higher rate of impaired esophageal peristalsis in comparison with younger patients. The duration of the operation was similar between the two groups. The incidence of intraoperative and postoperative complications was low and the difference was not statistically significant between the two groups. An excellent outcome was observed in 93.0% of young patients and in 88.9% of elderly patients (p = NS).
Is the advanced age a contraindication to GERD laparoscopic surgery?
Options:
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",A
15,"Answer a question about this article:
(Introduction) Prostate-specific antigen (PSA) levels can show wide fluctuations when repeatedly measured. Here we investigatewd if: (a) biopsy timing influences the prostate cancer (PC) detection rate in patients with fluctuating PSA (flu-PSA) in comparison with patients with steadily increasing PSA (si-PSA); (b) PSA slope estimated in patients with flu-PSA predicts a different risk of cancer detection; (c) flu-PSA and si-PSA patients develop PC in topographically different sites; (d) the behaviour of pre-operative PSA is an expression of a disease with defferent characteristics to the following radical prostatectomy.
(Methods) The study involved 211 patients who underwent at least a second biopsy after a first negative prostate biopsy. PSA Slope, PSA velocity (PSAV) and PSA doubling time (PSADT) were estimated. Flu-PSA level was defined as a PSA series with at least one PSA value lower than the one immediately preceding it.
(Results) 82 patients had flu-PSA levels and 129 si-PSA levels. There were no significant differences between the two groups in terms of cancer detection, clinical or pathological stage, but the si-PSA group with cancer had a higher Gleason score. No difference was found for PSA Slope between flu-PSA patients with cancer and those without.
PSA repeatedly fluctuating levels are reassuring enough to avoid biopsy? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",A
489,"Context: (Background) Increased aortic stiffness is a independent risk factor of cardiovascular disease in patients with hypertension. Acute changes of the heart rate (HR) have been reported not to affect the aortic stiffness in pacing. However, it is unknown whether acute changes in HR caused by sympathomimetics can affect the aortic stiffness in patients with hypertension. We investigated the effect of acute changes in HR produced by isoproterenol on the aortic stiffness in 17 hypertensive patientss (mean age: 59 +/- 9 years).
(Methods) All vasoactive drugs were discontinued at least 3 days before the study. The carotid-to-femoral pulse wave velocity (PWV) was measured by the foot-to-foot method. The pulse waves were recorded at the baseline and at every increase of HR by 5 to 10 bpm with a gradual increase of the dose of isoproterenol. The blood pressures and HR were measured simultaneously. For the analysis, HR, PWV, compliance (C), and compliance index (Ci) were converted as percent changes (delta) from the baseline values. Percent changes of the parameters of the aortic stiffness, i.e., deltaPWV, deltaC, and deltaCi, were grouped by every 10% increase in deltaHR.
(Results) There was no significant difference among groups in deltaPWV, deltaC and deltaCi (p>0.05 for each of the group). The regression analysis showed no significant correlation of deltaHR with deltaPWV and deltaC (r = 0.18, 0.13 respectively, p>0.05 for each). deltaCi had a poor correlation with deltaHR (r = 0.22, p<0.05). However, only 4.6% of deltaCi could be referred to deltaHR (r2 = 0.046).
Question: Do acute changes in heart rate by isoproterenol affect aortic stiffness in patients with hypertension?
Answer:","[""No"", ""Maybe"", ""Yes""]",A
837,"(Object) A retrospective analysis of a contemporary series of patients with pituitary apoplexy was performed to ascertain whether the histopathological features influence the clinical presentation or the outcome.
(Methods) A retrospective analysis was performed in 59 patients treated for pituitary apoplexy at the University of Virginia Health System, Charlottesville, Virginia, or Groote Schuur Hospital, University of Cape Town, South Africa. The patients were divided into two groups according to the histological features of their disease: one group with infarction alone, comprising 22 patients; and the other with hemorrhagic infarction and/or frank hemorrhage, comprising 37 patients. The presenting symptoms, clinical features, endocrinological status, and outcome were compared between the two groups.
Pituitary apoplexy: do histological features influence the clinical presentation and outcome?","[""No"", ""Maybe"", ""Yes""]",C
123,"(Purpose) To assess whether eligibility to an adjuvant chemotherapy protocol in itself represents a good prognostic factor after radical cystectomy for bladder cancer.
(Patients and methods) Between April 1984 and May 1989, our institution entered 35 patients with invasive bladder cancer into the Swiss Group for Clinical and Epidemiological Cancer Research (SAKK) study 09/84. They were randomly assigned to either observation or three postoperative courses of cisplatin monotherapy after cystectomy. This study had a negative result. The outcome of these 35 patients (protocol group) was compared with an age- and tumor-stage-matched cohort (matched group; n = 35) who also underwent cystectomy during the same period, but were not entered into the SAKK study, as well as the remaining 57 patients treated during the study period for the same indication (remaining group).
(Results) Median overall survival decreased from 76.3 months in the protocol group to 52.1 months in the matched group and to 20.3 months in the remaining group. The respective times of median recurrence-free survival were 67.2, 16.0, and 9.4 months. Tumor progression occurred in 46% of the protocol group compared with 69% in the matched group and 65% in the remaining group (P<.05). Cancer-related death was noted in 40% of the protocol group, 57% in the matched group, and 56% in the remaining group.
Answer this question based on the article: Is eligibility for a chemotherapy protocol a good prognostic factor for invasive bladder cancer after radical cystectomy?","[""No"", ""Maybe"", ""Yes""]",C
466,"Answer a question about this article:
(Objectives) The objectives of this study were to investigate longitudinal predictors of fear of recurrence in survivors of head and neck cancer (HNC) using Leventhal's Common Sense Model (CSM) as a framework. The research questions were as follows: (a) to what extent do HNC patients report fear of cancer recurrence? (b) To what extent are fears of recurrence manifestations of illness-related anxiety? (c) Are fears of recurrence closely related to current symptoms, disease, and treatment-related factors, or psychological/socio-demographic factors? (d) What factors are predictive of long-term fears of recurrence?
(Methods) A prospective repeat measures design was employed whereby a sample of 82 newly diagnosed HNC patients (54 males, 28 females, mean age 60 years) completed measures of fears of recurrence, illness perceptions, coping, and anxiety and depression, prior to treatment and 6-8 months after treatment (fears of recurrence only).
(Results) A third of HNC patients at diagnosis reported relatively high levels of fears of recurrence, with 12% still reporting similar levels of fear 6-8 months after treatment. Fears of recurrence were not related to any socio-demographic factor (age, gender, ethnicity, marital status, and educational attainment) or disease, treatment, or symptom-related factors. Path analyses demonstrated that fears of cancer recurrence after treatment were directly predicted by pre-treatment fears and optimism.
Can we predict which head and neck cancer survivors develop fears of recurrence? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",C
114,"Answer a question about this article:
(Background and aim) Esophageal varices are present in 30% to 40% of patients in compensated cirrhosis (Child-Pugh class A) and in 60% to 85% of patients in decompensated cirrhosis (Child-Pugh classes B and C). It is important to identify patients with compensated cirrhosis at risk for esophageal varix development. We evaluated the accuracy of a duplex Doppler ultrasonographic index for predicting the presence or absence of esophageal varices in patients with compensated hepatic cirrhosis (Child-Pugh class A) by using endoscopy as the reference standard.
(Methods) Fifty-six enrolled patients underwent duplex Doppler ultrasonography followed by screening endoscopy. Mean portal vein velocity (PVV), splenic index (SI), splenoportal index (SPI), hepatic and splenic arterial resistive, and pulsatility indices (hepatic artery resistive index [HARI], hepatic artery pulsatility index [HAPI], splenic artery resistive index [SARI], splenic artery pulsatility index [SAPI]) were recorded. Univariate logistic regression analysis was followed by receiver operating characteristic (ROC) curve construction for the indices that were significant.
(Results) The indices HARI, HAPI, SARI, SAPI were not helpful (p > 0.05). Mean PVV, SI, and SPI were all predictive of the presence of esophageal varices (p < 0.05) and SPI was found to be the most accurate parameter. Of the various cut-off levels of SPI evaluated, a cut-off value of SPI at 5.0, offered the highest diagnostic accuracy (88%). For the 28 patients with SPI<5.0, the absence of esophageal varices in 27 of them could be correctly diagnosed using only SPI without invasive screening endoscopy, with high negative predictive value (96%) and sensitivity (96%). Of the remaining 28 patients with SPI ≥5.0, presence of esophageal varices could be similarly correctly diagnosed in 22 of them by using SPI without screening endoscopy, with high positive predictive value (79%) and specificity (82%).
Is non-invasive diagnosis of esophageal varices in patients with compensated hepatic cirrhosis possible by duplex Doppler ultrasonography? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",C
732,"Answer a question about this article:
(Methods) Medical records of 121 people who received inpatient rehabilitation were retrospectively screened; records of 50 people discharged home and at high falls risk (fall in last 12 months, fall preceding/during admission) were audited. Data extracted included falls risk identification during rehabilitation and in discharge documentation; falls risk factors assessed; and fall prevention strategies implemented.
(Results) Discharge documentation correctly identified falls risk for just nine of the 50 people. Patients at high falls risk had a median of 8.0 (interquartile range 6-10) of 17 risk factors. There was limited evidence of assessment for osteoporosis (n = 8), footwear (n = 4) and visual assessment in the previous 2 years (n = 1). Patients received a median of 6.5 (interquartile range 5-9) out of 16 possible strategies. Common strategies were mobility (n = 48), strength (n = 44) and Personal Activity of Daily Living training (n = 43). For 12 risk factors, if the factor was present, there was evidence of a strategy in more than 80% of records.
Preparing patients at high risk of falls for discharge home after rehabilitation: Do we meet the guidelines? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",A
731,"Context: (Objectives) To investigate the role of viral infection in benign paroxysmal positional vertigo (BPPV).
(Methods) In this retrospective study, 483 patients with BPPV were included in the study group. The control group consisted of 461 healthy subjects. In both groups, serologic analysis of viral agents (HSV1, HSV2, Herpes zoster, EBV, CMV, adenovirus, influenza, and parainfluenza virus) was performed.
(Results) With the exception of influenza and parainfluenza, all viral serology values were higher in the BBPV group than the control group. We also observed seasonal variation. The BPPV group exhibited elevated values for HSV1 and adenovirus in March and May, for Herpes zoster, adenovirus, and influenza in April, for HSV1 in June, and for HSV1 and CMV in September, compared to the control group. In October, the BPPV group showed increased values for all of the viruses studied, compared to the control group.
Question: Do viral infections have a role in benign paroxysmal positional vertigo?
Answer:","[""No"", ""Maybe"", ""Yes""]",C
640,"Please answer a question about the following text: (Background) Suicide is a leading cause of death and has been strongly associated with affective disorders. The influence of affective disorder polarity on subsequent suicide attempts or completions and any differential effect of suicide risk factors by polarity were assessed in a prospective cohort.
(Method) Participants with major affective disorders in the National Institute of Mental Health (NIMH) Collaborative Depression Study (CDS) were followed prospectively for up to 25 years. A total of 909 participants meeting prospective diagnostic criteria for major depressive and bipolar disorders were followed through 4204 mood cycles. Suicidal behavior was defined as suicide attempts or completions. Mixed-effects, grouped-time survival analysis assessed risk of suicidal behavior and differential effects of risk factors for suicidal behavior by polarity. In addition to polarity, the main effects of age, gender, hopelessness, married status, prior suicide attempts and active substance abuse were modeled, with mood cycle as the unit of analysis.
(Results) After controlling for age of onset, there were no differences in prior suicide attempts by polarity although bipolar participants had more prior severe attempts. During follow-up, 40 cycles ended in suicide and 384 cycles contained at least one suicide attempt. Age, hopelessness and active substance abuse but not polarity predicted suicidal behavior. The effects of risk factors did not differ by polarity.
Do risk factors for suicidal behavior differ by affective disorder polarity?
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",A
792,"Context: (Background) The criteria for administration of adjuvant radiation therapy after thymoma resection remains controversial, and it is unclear whether patients with Masaoka stage III thymoma benefit from adjuvant radiation. The goal of this report was to determine whether or not this group benefits from radiation therapy in disease-specific survival and disease-free survival.
(Methods) Case records of the Massachusetts General Hospital were retrospectively reviewed from 1972 to 2004. One hundred and seventy-nine patients underwent resection for thymoma, of which 45 had stage III disease.
(Results) Forty-five stage III patients underwent resection and in 36 it was complete. Thirty-eight stage III patients received radiation therapy. Baseline prognostic factors between radiated and nonradiated groups were similar. The addition of adjuvant radiotherapy did not alter local or distant recurrence rates in patients with stage III thymoma. Disease-specific survival at 10 years in stage III patients who did not receive radiation was 75% (95% confidence interval, 32% to 100%) and in patients who did receive radiation therapy it was 79% (95% confidence interval, 64% to 94%) (p = 0.21). The most common site of relapse was the pleura.
Question: Adjuvant radiation of stage III thymoma: is it necessary?
Answer:","[""No"", ""Maybe"", ""Yes""]",A
869,"Read this and answer the question
(Objective) The primary objective of the study was to determine emergency medical services (EMS) professionals' opinions regarding participation in disease and injury prevention programs. A secondary objective was to determine the proportion of EMS professionals who had participated in disease prevention programs.
(Methods) As part of the National Registry of Emergency Medical Technicians' biennial reregistration process, EMS professionals reregistering in 2006 were asked to complete an optional survey regarding their opinions on and participation in disease and injury prevention. Demographic characteristics were also collected. Data were analyzed using descriptive statistics and 99% confidence intervals (CIs). The chi-square test was used to compare differences by responder demographics (alpha = 0.01). A 10% difference between groups was determined to be clinically significant.
(Results) The survey was completed by 27,233 EMS professionals. Of these responders, 82.7% (99% CI: 82.1-83.3) felt that EMS professionals should participate in disease prevention, with those working 20 to 29 hours per week being the least likely to think they should participate (67.4%, p<0.001). About a third, 33.8% (99% CI: 33.1-34.6), of the respondents reported having provided prevention services, with those having a graduate degree (43.5%, p<0.001), those working in EMS for more than 21 years (44%, p<0.001), those working for the military (57%, p<0.001), those working 60 to 69 hours per week (41%, p<0.001), and those responding to zero emergency calls in a typical week (43%, p<0.001) being the most likely to report having provided prevention services. About half, 51.1% (99% CI: 50.4-51.9), of the respondents agreed that prevention services should be provided during emergency calls, and 7.7% (99% CI: 7.3-8.1) of the respondents reported providing prevention services during emergency calls. No demographic differences existed. Those who had participated in prevention programs were more likely to respond that EMS professionals should participate in prevention (92% vs. 82%, p<0.001). Further, those who had provided prevention services during emergency calls were more likely to think EMS professionals should provide prevention services during emergency calls (81% vs. 51%, p<0.001).
Do emergency medical services professionals think they should participate in disease prevention?","[""No"", ""Maybe"", ""Yes""]",B
947,"Answer based on context:
(Background) Earlier studies have demonstrated low peak oxygen uptake ((.)Vo(2)peak) in children with spina bifida. Low peak heart rate and low peak respiratory exchange ratio in these studies raised questions regarding the true maximal character of (.)Vo(2)peak values obtained with treadmill testing.
(Objective) The aim of this study was to determine whether the Vo(2)peak measured during an incremental treadmill test is a true reflection of the maximum oxygen uptake ((.)Vo(2)max) in children who have spina bifida and are ambulatory.
(Design) A cross-sectional design was used for this study.
(Methods) Twenty children who had spina bifida and were ambulatory participated. The (.)Vo(2)peak was measured during a graded treadmill exercise test. The validity of (.)Vo(2)peak measurements was evaluated by use of previously described guidelines for maximum exercise testing in children who are healthy, as well as differences between Vo(2)peak and (.)Vo(2) during a supramaximal protocol ((.)Vo(2)supramaximal).
(Results) The average values for (.)Vo(2)peak and normalized (.)Vo(2)peak were, respectively, 1.23 L/min (SD=0.6) and 34.1 mL/kg/min (SD=8.3). Fifteen children met at least 2 of the 3 previously described criteria; one child failed to meet any criteria. Although there were no significant differences between (.)Vo(2)peak and Vo(2)supramaximal, 5 children did show improvement during supramaximal testing.
(Limitations) These results apply to children who have spina bifida and are at least community ambulatory.
Treadmill testing of children who have spina bifida and are ambulatory: does peak oxygen uptake reflect maximum oxygen uptake?
Options:
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",C
749,"Please answer a question about the following text: (Objective) As part of the staging procedure in squamous cell carcinoma of the penis, we assessed the role of ultrasound examination, in particular its role in assessing the extent and the invasion into the corpora.
(Methods) From 1988 until 1992, all patients referred for primary treatment underwent ultrasound assessment with a 7.5 MHz linear array small parts transducer as part of the clinical workup. All ultrasound images were reviewed by one radiologist, without knowledge of the clinical outcome and were compared with the results obtained at histopathologic examination.
(Results) In 16 patients the primary tumor and in 1 patient a recurrent cancer after primary therapy were examined. All tumors were identified as hypoechoic lesions. Ultrasound examination in the region of the glans was not able to differentiate between invasion of the subepithelial tissue and invasion into the corpus spongiosum, but absence or presence of invasion into the tunica albuginea of the corpus cavernosum was clearly demonstrated. Accurate measurement by ultrasound of maximum tumor thickness was seen in seven of sixteen examinations.
Ultrasound in squamous cell carcinoma of the penis; a useful addition to clinical staging?
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",C
337,"Here is a question about this article: (Purpose) This study was designed to determine whether preclerkship performance examinations could accurately identify medical students at risk for failing a senior clinical performance examination (CPE).
(Method) This study used a retrospective case-control, multiyear design, with contingency table analyses, to examine the performance of 412 students in the classes of 2005 to 2010 at a midwestern medical school. During their second year, these students took four CPEs that each used three standardized patient (SP) cases, for a total of 12 cases. The authors correlated each student's average year 2 case score with the student's average case score on a senior (year 4) CPE. Contingency table analysis was carried out using performance on the year 2 CPEs and passing/failing the senior CPE. Similar analyses using each student's United States Medical Licensing Examination (USMLE) Step 1 scores were also performed. Sensitivity, specificity, odds ratio, and relative risk were calculated for two year 2 performance standards.
(Results) Students' low performances relative to their class on the year 2 CPEs were a strong predictor that they would fail the senior CPE. Their USMLE Step 1 scores also correlated with their performance on the senior CPE, although the predictive values for these scores were considerably weaker.
What is the answer to this question: Can students' scores on preclerkship clinical performance examinations predict that they will fail a senior clinical performance examination?","[""No"", ""Maybe"", ""Yes""]",C
392,"Article: (Background) Orthodontic patients show high prevalence of tooth-size discrepancy. This study investigates the possible association between arch form, clinically significant tooth-size discrepancy, and sagittal molar relationship.
(Methods) Pretreatment orthodontic casts of 230 Saudi patients were classified into one of three arch form types (tapered, ovoid, and square) using digitally scanned images of the mandibular arches. Bolton ratio was calculated, sagittal molar relationship was defined according to Angle classification, and correlations were analyzed using ANOVA, chi-square, and t-tests.
(Results) No single arch form was significantly more common than the others. Furthermore, no association was observed between the presence of significant Bolton discrepancy and the sagittal molar relationship or arch form. Overall Bolton discrepancy is significantly more prevalent in males.

Question: Is arch form influenced by sagittal molar relationship or Bolton tooth-size discrepancy? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",A
213,"(Objective) Do endometrial polyps from pre- and post-menopausal women have similar immunohistochemical expression of oestrogen and progesterone receptors (ER, PR) and markers of cellular proliferation/apoptosis (Ki67 and Bcl-2).
(Design) Prospective cohort study. Non-parametric statistical analysis was used.
(Setting) Polyps recruited from women attending an out-patient hysteroscopy clinic in a UK district general hospital.
(Patients) Fourteen pre-menopausal and 16 post-menopausal women who presented with abnormal bleeding with endometrial polyps.
(Interventions) Immunohistochemical staining was performed on endometrial polyps.
(Main outcome measures) Significant differences or correlations between hormone receptor expression (oestrogen and progesterone) and cell growth indices (Ki67 and Bcl-2).
(Results) Endometrial polyps from pre- and post-menopausal women had significant differences in their expression of hormone receptors and Ki67. However, polyps from both groups of women had similarly increased levels of Bcl-2, an inhibitor of apoptosis.
Answer this question based on the article: Are endometrial polyps from pre-menopausal women similar to post-menopausal women?","[""No"", ""Maybe"", ""Yes""]",A
138,"Answer a question about this article:
(Objectives) To determine whether post-operative administration of topical ropivacaine hydrochloride decreases morbidity following adenotonsillectomy.
(Study design) Prospective, randomized, double-blind clinical trial.
(Setting) University referral center; ENT Department.
(Participants) Fourty one children, aged 4-16 years, undergoing tonsillectomy.
(Methods) Patients received 1.0% ropivacaine hydrochloride soaked swabs packed in their tonsillar fossae while the control group received saline-soaked swabs. Mc Grath's face scale was used to compare the two groups in respect of pain control. Chi-square and two-tailed unpaired Student's t-tests or Mann-Whitney-U-tests were used to compare the two independent groups. As 10 we made 11 comparison between groups, for Bonferroni correction, p<0.005 was accepted as statistically significant.
(Results) Only first hour there was no significant pain-relieving effect seen in the ropivacaine group (p>0.05). The other hours and days there were statistically significance between the two groups (p<0.001). Also, the other post-operative parameters such as nausea, fever, vomiting, odor, bleeding, otalgia and trismus were not statistically different between the two groups. There were no complications associated with ropivacaine hydrochloride. No patients in this study suffered systemic side effects related to the use of this medication.
Does topical ropivacaine reduce the post-tonsillectomy morbidity in pediatric patients? Yes, No, or Maybe?","[""No"", ""Maybe"", ""Yes""]",C
335,"(Objective) To assess pain-related attentional biases among individuals with episodic migraine.
(Background) Prior studies have examined whether chronic pain patients selectively attend to pain-related stimuli in the environment, but these studies have produced largely mixed findings and focused primarily on patients with chronic musculoskeletal pain. Limited research has implicated attentional biases among chronic headache patients, but no studies have been conducted among episodic migraineurs, who comprise the overwhelming majority of the migraine population.
(Methods) This was a case-control, experimental study. Three hundred and eight participants (mean age = 19.2 years [standard deviation = 3.3]; 69.5% female; 36.4% minority), consisting of 84 episodic migraineurs, diagnosed in accordance with International Classification of Headache Disorders (2(nd) edition) criteria using a structured diagnostic interview, and 224 non-migraine controls completed a computerized dot probe task to assess attentional bias toward headache-related pictorial stimuli. The task consisted of 192 trials and utilized 2 emotional-neutral stimulus pairing conditions (headache-neutral and happy-neutral).
(Results) No within-group differences for reaction time latencies to headache vs happy conditions were found among those with episodic migraine or among the non-migraine controls. Migraine status was unrelated to attentional bias indices for both headache (F [1,306] = 0.56, P = .45) and happy facial stimuli (F [1,306] = 0.37, P = .54), indicating a lack of between-group differences. Lack of within- and between-group differences was confirmed with repeated measures analysis of variance.
Based on the above article, answer a question. Do episodic migraineurs selectively attend to headache-related visual stimuli?","[""No"", ""Maybe"", ""Yes""]",A
711,"Answer based on context:
(Purpose) To analyze the changes in the curve extent, pattern and the fusion level in adolescent idiopathic scoliosis (AIS) patients who undergo delayed surgery instead of early surgery.
(Methods) Thirty-five immature AIS patients whose radiographs demonstrated an initial primary curve of more than 40° with a subsequent increase of 10° before attaining skeletal maturity with brace were enrolled. The initial and the final radiographs taken before surgery were compared to assess the changes in curve extent, pattern and the fusion levels as recommended by King's, Lenke's and Suk's guidelines.
(Results) The average age of 35 AIS patients was 12.7 ± 1.6 years. The time interval between initial and final radiography was 39.3 ± 20.2 months and the degree of progress of the primary curve was 13 ± 9.7°. Fusion levels changed in 33 (94.2%), 33 (94.2%) and 32 (91.4%) patients according to King's, Lenke's and Suk's guidelines, respectively. Curve pattern was changed in 2 (5.7%), 12 (34.3%) and 10 (28.6) patients by King's, Lenke's and Suk's guidelines. The mean number of levels requiring fusion increased from 9.4 ± 2.1 at initial visit to 11.1 ± 1.8 at the final follow-up using King's guidelines, 9.7 ± 2.2-11.6 ± 2.0 as per Lenke's guidelines and 9.1 ± 2.0-11.5 ± 2.3 when fusion was planned using Suk's guidelines (p<0.001 in all guidelines).
Does delaying surgery in immature adolescent idiopathic scoliosis patients with progressive curve, lead to addition of fusion levels?
Options:
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",C
579,"(Objective) To prospectively evaluate the amount of tissue removed at loop electrosurgical excision procedure (LEEP) vs. cold knife conization.
(Study design) Forty consecutive LEEP or cold knife conization specimens were prospectively measured and weighed by a single pathology technician. Diameter, length and weight of the specimens were compared using Student's t test.
(Results) Mean diameter of cold knife cone specimens was 2.6 vs. 2.2 cm for LEEP (P = .07). Mean length of cold knife cone specimens was 1.5 vs. 1.0 cm for LEEP (P = .001). Mean weight for cold knife cone specimens was 4.4 vs. 2.0 g for LEEP (P = .001).
Answer this question based on the article: Cold knife conization vs. LEEP. Are they the same procedure?","[""No"", ""Maybe"", ""Yes""]",A
769,"Please answer a question about the following text: (Background) Longitudinal cohort studies in sub-Saharan Africa are urgently needed to understand cardiovascular disease development. We, therefore, explored health behaviours and conventional risk factors of African individuals with optimal blood pressure (BP) (≤ 120/80 mm Hg), and their 5-year prediction for the development of hypertension.
(Methods) The Prospective Urban Rural Epidemiology study in the North West Province, South Africa, started in 2005 and included African volunteers (n = 1994; aged>30 years) from a sample of 6000 randomly selected households in rural and urban areas.
(Results) At baseline, 48% of the participants were hypertensive (≥ 140/90 mmHg). Those with optimal BP (n = 478) were followed at a success rate of 70% for 5 years (213 normotensive, 68 hypertensive, 57 deceased). Africans that became hypertensive smoked more than the normotensive individuals (68.2% vs 49.8%), and they also had a greater waist circumference [ratio of geometric means of 0.94 cm (95% CI: 0.86-0.99)] and greater amount of γ-glutamyltransferase [0.74 U/l (95% CI: 0.62-0.88)]at baseline. The 5-year change in BP was independently explained by baseline γ-glutamyltransferase [R(2) = 0.23, β = 0.13 U/l (95% CI: 0.01-0.19)]. Alcohol intake also predicted central systolic BP and carotid cross-sectional wall area (CSWA) at follow-up. Waist circumference was another predictor of BP changes [β = 0.18 cm (95% CI: 0.05-0.24)]and CSWA. HIV infection was inversely associated with increased BP.
Are behavioural risk factors to be blamed for the conversion from optimal blood pressure to hypertensive status in Black South Africans?
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",C
549,"(Objective) To investigate whether the S + G2/M fraction (proliferative index) is a prognostic determinant in breast cancers classified as Auer IV.
(Study design) Prognostic evaluation of Auer IV DNA histograms with respect to the high versus low S + G2/M fraction, obtained by image cytometry on consecutive breast cancer imprint preparations.
(Results) When studying recurrence-free survival (n = 136), the prognostic value of S + G2/M was found to vary with time: it was negligible before the median time to relapse (1.5 years) but thereafter statistically significant, in both univariate and multivariate analysis. The same pattern was found when overall survival was used as the end point; the effect was delayed to about the median time until death (three years). Tumors with a low S + G2/M fraction were smaller and more often estrogen receptor- and progesterone receptor-positive than those with a high S + G2/M fraction.
Answer this question based on the article: Proliferative index obtained by DNA image cytometry. Does it add prognostic information in Auer IV breast cancer?","[""No"", ""Maybe"", ""Yes""]",C
410,"Answer based on context:
(Background) It has been demonstrated that hiatal hernia repair (HHR) during laparoscopic adjustable gastric banding (LAGB) decreases the rate of reoperation. However, the technical aspects (location and number of sutures) are not standardized. It is unknown whether such technical details are associated with differing rates of reoperation for band-related problems.
(Methods) A retrospective analysis was performed from a single institution, including 2,301 patients undergoing LAGB with HHR from July 1, 2007 to December 31, 2011. Independent variables were number and location of sutures. Data collected included demographics, operating room (OR) time, length of stay (LOS), follow-up time, postoperative BMI/%EWL, and rates of readmission/reoperation. Statistical analyses included ANOVA and Chi squared tests. Kaplan-Meier, log-rank, and Cox regression tests were used for follow-up data and reoperation rates, in order to account for differential length of follow-up and confounding variables.
(Results) There was no difference in length of follow-up among all groups. The majority of patients had one suture (range 1-6; 55 %). Patients with fewer sutures had shorter OR time (1 suture 45 min vs. 4+ sutures 56 min, p<0.0001). LOS, 30-day readmission, band-related reoperation, and postop BMI/%EWL were not statistically significant. Anterior suture placement (vs. posterior vs. both) was most common (61 %). OR time was shorter in those with anterior suture (41 min vs. posterior 56 min vs. both 59 min, p<0.0001). Patients with posterior suture had a longer LOS (84 % 1 day vs. anterior 74 % 1 day vs. both 74 % 1 day, p<0.0001). There was no difference in 30-day readmission, band-related reoperation, and postoperative BMI/%EWL.
Location and number of sutures placed for hiatal hernia repair during laparoscopic adjustable gastric banding: does it matter?
Options:
- Yes
- No
- Maybe","[""No"", ""Maybe"", ""Yes""]",A
